DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-03-24	27802415	Salvi E	2016-10-31	Hypertension	www.ncbi.nlm.nih.gov/pubmed/27802415	Genome-Wide and Gene-Based Meta-Analyses Identify Novel Loci Influencing Blood Pressure Response to Hydrochlorothiazide.	Systolic blood pressure response to hydrochlorothiazide in hypertension	1,739 European ancestry individuals	430 African American individuals	8q21.13	8	77622326	PEX2, PKIA	HIGD1AP18 - PKIA-AS1	ENSG00000253952	ENSG00000254266		608298	646311	rs13253998-T	rs13253998	0	13253998	intergenic_variant	1	0.51	7E-6	5.154901959985743	(EA)	0.9	[NR] mmHg decrease	Affymetrix, Illumina [up to 2500000] (imputed)	N	trait in response to hydrochlorothiazide, systolic blood pressure change measurement	http://purl.obolibrary.org/obo/OBA_2040093, http://www.ebi.ac.uk/efo/EFO_0006944	GCST003807	Genome-wide genotyping array
2017-03-24	27802415	Salvi E	2016-10-31	Hypertension	www.ncbi.nlm.nih.gov/pubmed/27802415	Genome-Wide and Gene-Based Meta-Analyses Identify Novel Loci Influencing Blood Pressure Response to Hydrochlorothiazide.	Systolic blood pressure response to hydrochlorothiazide in hypertension	1,739 European ancestry individuals	430 African American individuals	12p11.21	12	31207706	FAM60A	DDX11 - RPL13AP22	ENSG00000013573	ENSG00000243517		102907	44286	rs7960884-A	rs7960884	0	7960884	intergenic_variant	1	0.27	4E-6	5.3979400086720375	(EA)	1.09	[NR] mmHg increase	Affymetrix, Illumina [up to 2500000] (imputed)	N	trait in response to hydrochlorothiazide, systolic blood pressure change measurement	http://purl.obolibrary.org/obo/OBA_2040093, http://www.ebi.ac.uk/efo/EFO_0006944	GCST003807	Genome-wide genotyping array
2017-03-24	27802415	Salvi E	2016-10-31	Hypertension	www.ncbi.nlm.nih.gov/pubmed/27802415	Genome-Wide and Gene-Based Meta-Analyses Identify Novel Loci Influencing Blood Pressure Response to Hydrochlorothiazide.	Systolic blood pressure response to hydrochlorothiazide in hypertension	1,739 European ancestry individuals	430 African American individuals	16q24.1	16	84175474	DNAAF1	DNAAF1			ENSG00000154099			rs16962897-A	rs16962897	0	16962897	non_coding_transcript_exon_variant	0	0.12	3E-7	6.522878745280337	(EA)	1.7	[NR] mmHg decrease	Affymetrix, Illumina [up to 2500000] (imputed)	N	trait in response to hydrochlorothiazide, systolic blood pressure change measurement	http://purl.obolibrary.org/obo/OBA_2040093, http://www.ebi.ac.uk/efo/EFO_0006944	GCST003807	Genome-wide genotyping array
2017-03-24	27802415	Salvi E	2016-10-31	Hypertension	www.ncbi.nlm.nih.gov/pubmed/27802415	Genome-Wide and Gene-Based Meta-Analyses Identify Novel Loci Influencing Blood Pressure Response to Hydrochlorothiazide.	Systolic blood pressure response to hydrochlorothiazide in hypertension	1,739 European ancestry individuals	430 African American individuals	16q24.1	16	84180630	TAF1C	TAF1C			ENSG00000103168			rs4150161-T	rs4150161	0	4150161	non_coding_transcript_exon_variant	0	0.86	1E-6	6.0	(EA)	1.53	[NR] mmHg increase	Affymetrix, Illumina [up to 2500000] (imputed)	N	trait in response to hydrochlorothiazide, systolic blood pressure change measurement	http://purl.obolibrary.org/obo/OBA_2040093, http://www.ebi.ac.uk/efo/EFO_0006944	GCST003807	Genome-wide genotyping array
2019-09-22	31423876	Singh S	2019-08-19	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/31423876	Genome-Wide Meta-Analysis of Blood Pressure Response to β1-Blockers: Results From ICAPS (International Consortium of Antihypertensive Pharmacogenomics Studies).	Response to beta blocker use in hypertension (systolic blood pressure)	1,254 European ancestry individuals	1,552 European ancestry individuals, 315 African American individuals	4p15.32	4	15736109	BST1	BST1			ENSG00000109743			rs28404156-A	rs28404156	0	28404156	missense_variant	0	0.072	2E-7	6.698970004336019	(EA)	3.6	[2.25-4.95] unit decrease	Affymetrix, Illumina [6596214] (imputed)	N	systolic blood pressure change measurement, response to beta blocker	http://www.ebi.ac.uk/efo/EFO_0006944, http://www.ebi.ac.uk/efo/EFO_0007766	GCST008736	Genome-wide genotyping array
2018-05-11	29523524	Singh S	2018-03-09	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/29523524	Genome Wide Association Study Identifies the HMGCS2 Locus to be Associated With Chlorthalidone Induced Glucose Increase in Hypertensive Patients.	Change in glucose in response to thiazide diuretic treatment in hypertension	135 African American individuals, 175 European ancestry individuals	140 African American individuals, 222 European ancestry individuals				FAT3							11:92331394:A_AT-?	11:92331394:A_AT	0			1	NR	2E-8	7.698970004336019	(AA)			Illumina [at least 2500000] (imputed)	N	trait in response to thiazide, glucose measurement	http://purl.obolibrary.org/obo/OBA_2040083, http://www.ebi.ac.uk/efo/EFO_0004468	GCST005577	Genome-wide genotyping array
2018-05-11	29523524	Singh S	2018-03-09	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/29523524	Genome Wide Association Study Identifies the HMGCS2 Locus to be Associated With Chlorthalidone Induced Glucose Increase in Hypertensive Patients.	Change in glucose in response to thiazide diuretic treatment in hypertension	135 African American individuals, 175 European ancestry individuals	140 African American individuals, 222 European ancestry individuals				KRT82							12:52807944-?	12:52807944	0			1	NR	1E-7	7.0	(EA)			Illumina [at least 2500000] (imputed)	N	trait in response to thiazide, glucose measurement	http://purl.obolibrary.org/obo/OBA_2040083, http://www.ebi.ac.uk/efo/EFO_0004468	GCST005577	Genome-wide genotyping array
2018-05-11	29523524	Singh S	2018-03-09	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/29523524	Genome Wide Association Study Identifies the HMGCS2 Locus to be Associated With Chlorthalidone Induced Glucose Increase in Hypertensive Patients.	Change in glucose in response to thiazide diuretic treatment in hypertension	135 African American individuals, 175 European ancestry individuals	140 African American individuals, 222 European ancestry individuals				FARS2							6:5337596-?	6:5337596	0			1	NR	2E-7	6.698970004336019	(EA)			Illumina [at least 2500000] (imputed)	N	trait in response to thiazide, glucose measurement	http://purl.obolibrary.org/obo/OBA_2040083, http://www.ebi.ac.uk/efo/EFO_0004468	GCST005577	Genome-wide genotyping array
2018-05-11	29523524	Singh S	2018-03-09	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/29523524	Genome Wide Association Study Identifies the HMGCS2 Locus to be Associated With Chlorthalidone Induced Glucose Increase in Hypertensive Patients.	Change in glucose in response to thiazide diuretic treatment in hypertension	135 African American individuals, 175 European ancestry individuals	140 African American individuals, 222 European ancestry individuals	1p12	1	119749667	HMGCS2	HMGCS2			ENSG00000134240			rs9943291-G	rs9943291	0	9943291	intron_variant	0	0.0637	4E-8	7.3979400086720375	(AA)	10.01	[NR] unit increase	Illumina [at least 2500000] (imputed)	N	trait in response to thiazide, glucose measurement	http://purl.obolibrary.org/obo/OBA_2040083, http://www.ebi.ac.uk/efo/EFO_0004468	GCST005577	Genome-wide genotyping array
2018-05-11	29523524	Singh S	2018-03-09	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/29523524	Genome Wide Association Study Identifies the HMGCS2 Locus to be Associated With Chlorthalidone Induced Glucose Increase in Hypertensive Patients.	Change in glucose in response to thiazide diuretic treatment in hypertension	135 African American individuals, 175 European ancestry individuals	140 African American individuals, 222 European ancestry individuals				ARG1							6:131801262-?	6:131801262	0			1	NR	6E-7	6.221848749616356	(EA)			Illumina [at least 2500000] (imputed)	N	trait in response to thiazide, glucose measurement	http://purl.obolibrary.org/obo/OBA_2040083, http://www.ebi.ac.uk/efo/EFO_0004468	GCST005577	Genome-wide genotyping array
2018-05-11	29523524	Singh S	2018-03-09	J Am Heart Assoc	www.ncbi.nlm.nih.gov/pubmed/29523524	Genome Wide Association Study Identifies the HMGCS2 Locus to be Associated With Chlorthalidone Induced Glucose Increase in Hypertensive Patients.	Change in glucose in response to thiazide diuretic treatment in hypertension	135 African American individuals, 175 European ancestry individuals	140 African American individuals, 222 European ancestry individuals	1q32.1	1	200273504	C1orf98	LINC00862			ENSG00000203721			rs61824877-A	rs61824877	0	61824877	intron_variant	0	0.0606	5E-8	7.301029995663981	(AA)	9.08	[NR] unit increase	Illumina [at least 2500000] (imputed)	N	trait in response to thiazide, glucose measurement	http://purl.obolibrary.org/obo/OBA_2040083, http://www.ebi.ac.uk/efo/EFO_0004468	GCST005577	Genome-wide genotyping array
2021-11-02	34231218	McDonough CW	2021-07-07	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/34231218	Adverse Cardiovascular Outcomes and Antihypertensive treatment: A Genome-Wide Interaction Meta-Analysis in the International Consortium for Antihypertensive Pharmacogenomics Studies (ICAPS).	Adverse cardiovascular outcome x beta blockers interaction in hypertension	9,195 European ancestry individuals	NA	11q25	11	131334629		RN7SL167P - NTM	ENSG00000242673	ENSG00000182667		330200	35849	rs2511774-C	rs2511774	0	2511774	intron_variant	1	0.844	8E-10	9.096910013008056				Affymetrix, Illumina [6400000] (imputed)	N	response to beta blocker, cardiovascular event measurement	http://www.ebi.ac.uk/efo/EFO_0007766, http://www.ebi.ac.uk/efo/EFO_0006919	GCST90026457	Genome-wide genotyping array
2021-11-02	34231218	McDonough CW	2021-07-07	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/34231218	Adverse Cardiovascular Outcomes and Antihypertensive treatment: A Genome-Wide Interaction Meta-Analysis in the International Consortium for Antihypertensive Pharmacogenomics Studies (ICAPS).	Adverse cardiovascular outcome x beta blockers interaction in hypertension	9,195 European ancestry individuals	NA	11q25	11	131320708		RN7SL167P - NTM	ENSG00000242673	ENSG00000182667		316279	49770	rs139945292-T	rs139945292	0	139945292	intron_variant	1	0.089	2E-8	7.698970004336019				Affymetrix, Illumina [6400000] (imputed)	N	response to beta blocker, cardiovascular event measurement	http://www.ebi.ac.uk/efo/EFO_0007766, http://www.ebi.ac.uk/efo/EFO_0006919	GCST90026457	Genome-wide genotyping array
2021-11-02	34231218	McDonough CW	2021-07-07	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/34231218	Adverse Cardiovascular Outcomes and Antihypertensive treatment: A Genome-Wide Interaction Meta-Analysis in the International Consortium for Antihypertensive Pharmacogenomics Studies (ICAPS).	Adverse cardiovascular outcome x beta blockers interaction in hypertension	9,195 European ancestry individuals	NA	11q25	11	131298015		RN7SL167P - NTM	ENSG00000242673	ENSG00000182667		293586	72463	rs80175218-A	rs80175218	0	80175218	intron_variant	1	0.884	4E-8	7.3979400086720375				Affymetrix, Illumina [6400000] (imputed)	N	response to beta blocker, cardiovascular event measurement	http://www.ebi.ac.uk/efo/EFO_0007766, http://www.ebi.ac.uk/efo/EFO_0006919	GCST90026457	Genome-wide genotyping array
2021-11-02	34231218	McDonough CW	2021-07-07	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/34231218	Adverse Cardiovascular Outcomes and Antihypertensive treatment: A Genome-Wide Interaction Meta-Analysis in the International Consortium for Antihypertensive Pharmacogenomics Studies (ICAPS).	Adverse cardiovascular outcome x beta blockers interaction in hypertension	9,195 European ancestry individuals	NA	4q31.3	4	152152804		LINC02273 - RN7SL446P	ENSG00000245954	ENSG00000244544		42647	111346	rs1962001-C	rs1962001	0	1962001	intron_variant	1	0.609	4E-7	6.3979400086720375				Affymetrix, Illumina [6400000] (imputed)	N	response to beta blocker, cardiovascular event measurement	http://www.ebi.ac.uk/efo/EFO_0007766, http://www.ebi.ac.uk/efo/EFO_0006919	GCST90026457	Genome-wide genotyping array
2021-11-02	34231218	McDonough CW	2021-07-07	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/34231218	Adverse Cardiovascular Outcomes and Antihypertensive treatment: A Genome-Wide Interaction Meta-Analysis in the International Consortium for Antihypertensive Pharmacogenomics Studies (ICAPS).	Adverse cardiovascular outcome x beta blockers interaction in hypertension	9,195 European ancestry individuals	NA	4q31.3	4	152173973		LINC02273 - RN7SL446P	ENSG00000245954	ENSG00000244544		63816	90177	rs13107216-A	rs13107216	0	13107216	intron_variant	1	0.387	5E-7	6.301029995663981				Affymetrix, Illumina [6400000] (imputed)	N	response to beta blocker, cardiovascular event measurement	http://www.ebi.ac.uk/efo/EFO_0007766, http://www.ebi.ac.uk/efo/EFO_0006919	GCST90026457	Genome-wide genotyping array
2021-11-02	34231218	McDonough CW	2021-07-07	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/34231218	Adverse Cardiovascular Outcomes and Antihypertensive treatment: A Genome-Wide Interaction Meta-Analysis in the International Consortium for Antihypertensive Pharmacogenomics Studies (ICAPS).	Adverse cardiovascular outcome x beta blockers interaction in hypertension	9,195 European ancestry individuals	NA	11q25	11	131297810		RN7SL167P - NTM	ENSG00000242673	ENSG00000182667		293381	72668	rs77087904-T	rs77087904	0	77087904	intron_variant	1	0.125	5E-7	6.301029995663981				Affymetrix, Illumina [6400000] (imputed)	N	response to beta blocker, cardiovascular event measurement	http://www.ebi.ac.uk/efo/EFO_0007766, http://www.ebi.ac.uk/efo/EFO_0006919	GCST90026457	Genome-wide genotyping array
2021-11-02	34231218	McDonough CW	2021-07-07	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/34231218	Adverse Cardiovascular Outcomes and Antihypertensive treatment: A Genome-Wide Interaction Meta-Analysis in the International Consortium for Antihypertensive Pharmacogenomics Studies (ICAPS).	Adverse cardiovascular outcome x beta blockers interaction in hypertension	9,195 European ancestry individuals	NA	4q31.3	4	152154339		LINC02273 - RN7SL446P	ENSG00000245954	ENSG00000244544		44182	109811	rs6827083-A	rs6827083	0	6827083	intron_variant	1	0.608	6E-7	6.221848749616356				Affymetrix, Illumina [6400000] (imputed)	N	response to beta blocker, cardiovascular event measurement	http://www.ebi.ac.uk/efo/EFO_0007766, http://www.ebi.ac.uk/efo/EFO_0006919	GCST90026457	Genome-wide genotyping array
2021-11-02	34231218	McDonough CW	2021-07-07	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/34231218	Adverse Cardiovascular Outcomes and Antihypertensive treatment: A Genome-Wide Interaction Meta-Analysis in the International Consortium for Antihypertensive Pharmacogenomics Studies (ICAPS).	Adverse cardiovascular outcome x beta blockers interaction in hypertension	9,195 European ancestry individuals	NA	11q25	11	131300054		RN7SL167P - NTM	ENSG00000242673	ENSG00000182667		295625	70424	rs12576780-A	rs12576780	0	12576780	intron_variant	1	0.875	7E-7	6.154901959985743				Affymetrix, Illumina [6400000] (imputed)	N	response to beta blocker, cardiovascular event measurement	http://www.ebi.ac.uk/efo/EFO_0007766, http://www.ebi.ac.uk/efo/EFO_0006919	GCST90026457	Genome-wide genotyping array
2021-11-02	34231218	McDonough CW	2021-07-07	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/34231218	Adverse Cardiovascular Outcomes and Antihypertensive treatment: A Genome-Wide Interaction Meta-Analysis in the International Consortium for Antihypertensive Pharmacogenomics Studies (ICAPS).	Adverse cardiovascular outcome x beta blockers interaction in hypertension	9,195 European ancestry individuals	NA	4q31.3	4	152148136		LINC02273 - RN7SL446P	ENSG00000245954	ENSG00000244544		37979	116014	rs34205115-T	rs34205115	0	34205115	splice_polypyrimidine_tract_variant	1	0.39	8E-7	6.096910013008056				Affymetrix, Illumina [6400000] (imputed)	N	response to beta blocker, cardiovascular event measurement	http://www.ebi.ac.uk/efo/EFO_0007766, http://www.ebi.ac.uk/efo/EFO_0006919	GCST90026457	Genome-wide genotyping array
2021-11-02	34231218	McDonough CW	2021-07-07	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/34231218	Adverse Cardiovascular Outcomes and Antihypertensive treatment: A Genome-Wide Interaction Meta-Analysis in the International Consortium for Antihypertensive Pharmacogenomics Studies (ICAPS).	Adverse cardiovascular outcome x beta blockers interaction in hypertension	9,195 European ancestry individuals	NA	4q31.3	4	152147685		LINC02273 - RN7SL446P	ENSG00000245954	ENSG00000244544		37528	116465	rs35111904-A	rs35111904	0	35111904	intron_variant	1	0.39	8E-7	6.096910013008056				Affymetrix, Illumina [6400000] (imputed)	N	response to beta blocker, cardiovascular event measurement	http://www.ebi.ac.uk/efo/EFO_0007766, http://www.ebi.ac.uk/efo/EFO_0006919	GCST90026457	Genome-wide genotyping array
2021-11-02	34231218	McDonough CW	2021-07-07	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/34231218	Adverse Cardiovascular Outcomes and Antihypertensive treatment: A Genome-Wide Interaction Meta-Analysis in the International Consortium for Antihypertensive Pharmacogenomics Studies (ICAPS).	Adverse cardiovascular outcome x calcium channel blockers interaction in hypertension	10,511 European ancestry individuals	NA	8q21.3	8	90269138		LINC00534			ENSG00000253394			rs74551696-A	rs74551696	0	74551696	intron_variant	0	0.655	7E-7	6.154901959985743				Affymetrix, Illumina [6400000] (imputed)	N	response to calcium channel blocker, cardiovascular event measurement	http://www.ebi.ac.uk/efo/EFO_0007767, http://www.ebi.ac.uk/efo/EFO_0006919	GCST90026458	Genome-wide genotyping array
